Age,Income,Height,Pets,Hobby,RandomScore,Buy_House
51,146748,168,Dog,Gaming,-139.16171565896755,0
19,57791,198,None,Traveling,77.8988719915502,0
59,97333,194,Dog,Traveling,-93.45405450578772,1
67,103749,174,Cat,Gaming,-168.26003115304354,1
52,69826,194,Cat,Gaming,77.95720105459209,1
69,85725,194,Dog,Traveling,-87.95430520059774,1
47,35914,169,Cat,Gaming,-112.89151222114793,0
20,45635,153,None,Reading,42.421860561733396,0
23,28447,159,Dog,Gaming,-49.037013698081616,0
60,21612,156,Dog,Reading,-28.63851306961514,0
28,43700,156,None,Traveling,-1.3026646432333449,1
35,78776,152,Cat,Gaming,-101.29760004918379,1
27,80813,154,Dog,Traveling,135.13899749355565,1
46,64074,153,None,Traveling,-97.64798145068907,1
37,135256,168,Cat,Gaming,193.286311366492,0
24,113559,198,None,Gaming,76.48774269733362,0
41,31996,172,Cat,Gaming,-183.54815431061144,0
67,83703,152,Dog,Reading,-186.1739164757938,1
42,116026,154,None,Reading,139.5914097349235,1
28,58053,190,None,Reading,-61.435745961642574,0
33,36275,168,None,Gaming,35.140371527606646,0
56,33907,180,Dog,Traveling,-8.502983020198403,0
18,39916,195,Dog,Gaming,-141.27569557186854,1
27,118811,177,Dog,Gaming,-160.44794546537017,1
60,74244,153,Dog,Reading,-10.688368153679644,1
27,22914,191,None,Traveling,-25.578971531455974,0
28,21889,163,Cat,Traveling,8.623130574977342,1
25,47250,165,Dog,Reading,-21.53576729775734,0
44,59787,196,None,Reading,-33.991325806844856,1
61,100403,191,Dog,Reading,87.78135702282653,1
36,72717,195,Dog,Gaming,216.56327051768196,0
49,25607,162,Dog,Gaming,-24.253568099936768,0
69,97524,163,None,Gaming,78.37377987654304,1
28,130594,189,Dog,Gaming,-38.52324526309906,0
43,48507,154,Dog,Traveling,-39.67861306218445,0
53,33633,177,None,Reading,87.66906441812074,0
51,146965,173,Dog,Traveling,84.54516509534177,1
36,89216,168,Cat,Gaming,61.14516046311101,1
22,53669,160,Cat,Reading,0.401391491201181,0
33,97972,191,None,Traveling,76.93265226938445,0
20,21747,193,Dog,Reading,-159.52326109675928,0
41,75052,182,Cat,Gaming,127.46036184886887,0
48,139904,159,Cat,Traveling,22.574471390928075,0
57,73944,168,Dog,Reading,-42.07809731950481,1
20,42657,165,Dog,Gaming,-67.37859862472662,0
66,97615,156,Dog,Gaming,-82.64008698896895,1
40,90461,162,None,Gaming,95.92294038223861,0
20,25465,181,Dog,Gaming,117.66796811329266,0
44,55798,163,Dog,Gaming,80.47319778748133,1
46,42691,182,None,Reading,-27.449497666240948,0
46,117218,173,Cat,Gaming,-73.8450139975884,1
25,140216,169,Cat,Gaming,61.80061832703531,0
27,118542,171,Cat,Traveling,-1.5250818508463466,1
38,46955,179,Cat,Gaming,-107.56915224095842,0
64,93016,161,Dog,Traveling,3.8192208339426417,1
31,43684,185,None,Gaming,89.4673801997656,0
42,29907,174,Cat,Gaming,-135.36321430250047,0
18,92700,163,None,Reading,-46.17424126848256,0
23,62995,155,None,Traveling,3.4293095401888283,0
55,36206,193,Cat,Traveling,8.614165666661442,1
24,89951,189,Cat,Gaming,-113.79905158775196,0
33,49026,192,None,Traveling,63.39333463999412,0
67,51519,154,None,Reading,115.24682249124167,0
43,123128,181,Cat,Gaming,95.02047652682907,1
54,65686,159,Cat,Traveling,-202.25478907474758,1
55,90388,185,Dog,Reading,15.124682549863127,0
67,116237,189,Dog,Traveling,-164.51127097744944,0
39,137851,185,Dog,Reading,41.64017299761181,1
25,77973,172,Dog,Gaming,-189.44609262749026,0
57,89562,187,None,Reading,217.19021996430547,1
47,137890,150,Dog,Traveling,0.8844286777965471,1
45,145285,179,None,Gaming,59.16421045183618,0
31,48068,185,Cat,Traveling,238.2991494864147,1
66,50342,177,Cat,Reading,-33.50504477366465,1
40,63537,182,Cat,Reading,105.95811170539176,0
23,95449,154,Cat,Gaming,74.51004767506498,0
20,29870,196,Dog,Reading,31.442541461046797,0
18,55452,163,Cat,Gaming,33.967129095061956,1
67,46266,170,None,Reading,0.02545245908387484,0
46,87580,175,Dog,Gaming,-56.936570488894866,0
34,106952,191,Cat,Reading,-48.69016230232507,0
68,92287,182,None,Gaming,162.08208861822715,1
63,148924,154,Dog,Reading,-107.3186575334145,1
55,111853,158,Dog,Reading,10.514988200703929,1
51,47751,185,Cat,Reading,-93.39428340477542,1
23,21602,178,Cat,Traveling,-14.691441558934232,0
28,117809,181,None,Reading,-17.54652210943327,1
36,132569,169,Dog,Traveling,97.95139860264733,0
20,62541,187,None,Traveling,-82.73378542895537,1
66,73126,165,Cat,Gaming,47.639974803055004,1
68,79649,162,Dog,Traveling,74.8340999507556,0
58,127488,183,Cat,Traveling,-89.23049290975719,0
30,132583,150,Cat,Gaming,-11.653273825338843,0
60,60711,176,None,Gaming,-135.88097483363006,1
20,87072,196,Cat,Reading,24.317713416864716,1
54,34951,186,None,Traveling,-54.26430721288408,1
66,148859,150,Dog,Traveling,201.46164068006667,0
50,24995,168,None,Gaming,-21.714357835955937,1
26,22023,182,Dog,Gaming,-128.91283452620368,0
33,133820,181,Cat,Reading,-11.18682007471112,1
59,82713,176,Cat,Traveling,3.6567984626869507,1
47,126030,177,Cat,Gaming,-109.91507597312354,1
29,80805,173,None,Reading,26.088549607466415,0
40,82407,164,Dog,Reading,122.57806358580228,1
53,113647,181,None,Gaming,-29.433064692867838,1
53,101540,185,Dog,Traveling,153.00494260375703,0
36,94017,168,None,Reading,15.376119078468864,1
25,49753,155,Cat,Traveling,48.61468144393789,0
68,84838,190,Cat,Traveling,-43.291776086143436,1
39,114993,198,None,Traveling,-71.15209119385048,1
69,102826,180,Cat,Gaming,122.06818686652217,1
52,141656,180,Dog,Reading,-231.7683897702499,0
34,97696,162,None,Gaming,76.45107094430055,1
30,44907,175,Cat,Traveling,-73.40951684671732,0
48,117194,157,Cat,Gaming,-90.34195732239715,1
24,81830,162,Dog,Traveling,-32.51470947658748,1
30,90902,174,Cat,Gaming,42.47773702775319,0
24,35237,178,Cat,Traveling,-147.01490591238192,1
57,121716,180,Dog,Traveling,-39.663817417346834,1
31,140690,182,Dog,Traveling,133.06603445295164,1
42,41676,189,None,Traveling,-52.58165400628627,0
33,131922,162,Dog,Gaming,108.69140869528175,1
29,100636,199,Cat,Gaming,-9.060656856615152,0
64,96841,154,Cat,Traveling,-29.158148907781587,1
59,75487,181,Dog,Reading,-28.376279803373016,0
68,129375,191,Dog,Gaming,89.02667197137679,1
51,112069,175,None,Reading,17.645261785224445,1
32,147634,191,Dog,Gaming,46.77415916684688,0
53,128190,174,None,Reading,74.22747632193108,1
21,134791,152,Cat,Traveling,26.032545231165706,0
30,42297,178,None,Traveling,-4.886622968560048,1
41,127231,167,Dog,Gaming,50.306221197323744,1
56,75799,171,None,Gaming,93.17875460348722,0
65,145665,155,None,Reading,51.87963951428394,0
18,72727,187,Dog,Gaming,-8.102040394386146,0
39,105769,189,Dog,Gaming,95.35319290846756,1
18,97328,155,None,Reading,-4.445069392446175,0
51,36445,173,Cat,Traveling,22.620138993874704,0
31,127215,188,Cat,Reading,29.678784212451053,1
23,40577,168,Dog,Gaming,-56.09716979170925,0
50,103173,196,None,Traveling,79.99337244319733,0
47,74523,181,Dog,Reading,9.421420377650024,0
39,46683,178,None,Reading,66.41595364317534,0
62,22624,160,Cat,Reading,-3.096994970843796,1
26,68365,196,Cat,Reading,-52.99246032465534,0
18,37138,172,Cat,Traveling,-74.42870353265009,0
46,145355,153,None,Gaming,-31.575099637323028,1
26,118245,193,None,Gaming,52.29119064142746,0
40,140744,195,Cat,Gaming,13.345058586235531,1
38,21411,193,Dog,Traveling,116.1241046278548,0
40,88725,168,Cat,Gaming,-51.91496743164199,1
23,72415,152,Dog,Reading,191.80862263035905,0
33,53222,150,Dog,Traveling,55.77817217426366,0
57,46693,164,None,Traveling,-118.14573511113464,0
57,133793,158,Cat,Gaming,-57.37152931792684,1
63,78365,153,None,Traveling,249.9107914022702,0
32,30717,183,None,Gaming,-96.67455071769864,0
28,124840,181,Dog,Reading,-104.34861514892997,1
30,42342,199,Dog,Traveling,86.03990228482907,0
57,20290,185,None,Reading,30.201670809136733,0
48,112087,174,Dog,Gaming,19.756919728878835,1
23,46944,174,Dog,Gaming,-67.11543436041904,1
51,114006,175,None,Reading,111.95440153259746,1
47,52029,155,Cat,Reading,-33.52226576189494,1
62,51288,193,Dog,Gaming,-15.484922251305278,0
66,66173,186,None,Reading,19.852324549203963,1
29,141735,153,Dog,Gaming,42.73378806778126,0
28,39301,170,None,Reading,58.67753980215408,0
23,74846,164,Cat,Traveling,18.118435314538104,0
67,89483,165,Cat,Gaming,-10.683081108417092,0
27,75918,154,None,Reading,12.888617998403193,1
19,44001,191,None,Reading,-69.23289313623116,0
56,146593,164,None,Reading,-40.84413697963681,1
50,100508,198,Dog,Traveling,146.79765181511598,1
60,141796,191,Cat,Traveling,-72.9993347135914,1
25,26180,153,None,Gaming,-65.39418771004321,1
69,35653,189,Dog,Traveling,-57.67216702348167,0
62,68657,195,Cat,Traveling,137.02908439047943,1
51,74063,173,Dog,Gaming,-62.76259041537238,1
32,87649,185,Dog,Gaming,4.219456879445667,1
58,115398,178,Dog,Gaming,88.3014003479572,0
48,100773,178,Dog,Traveling,-51.07173675002951,1
29,78305,189,Dog,Gaming,-20.891355303178994,0
51,30245,174,None,Traveling,-68.91991174563992,0
22,59814,183,Dog,Reading,111.31282045040933,0
60,120884,186,Dog,Traveling,-158.7882892082249,1
65,117709,155,Cat,Gaming,69.55148812623203,1
44,94313,192,Cat,Gaming,143.34812085018189,1
56,142521,184,Cat,Gaming,74.4991143013632,1
20,136202,179,None,Traveling,-71.18144344347938,0
34,76341,150,None,Reading,28.831659657333386,1
38,146112,193,Dog,Reading,107.21135790540973,1
22,65486,160,Cat,Traveling,-29.33246677708737,0
24,111500,198,None,Reading,-144.94734209651548,0
23,39884,174,Dog,Gaming,17.29049805099705,1
66,92109,186,None,Gaming,19.61915605927569,1
66,97817,174,Dog,Reading,124.26608768300451,1
61,140814,172,Dog,Reading,-21.096169260404118,0
48,112479,199,None,Traveling,43.35564856161575,1
56,71019,177,Dog,Reading,-61.30002536122671,0
35,32427,199,Cat,Traveling,-171.04671706144393,0
42,149123,166,Cat,Gaming,-80.85415998260879,0
37,132968,154,None,Traveling,-180.93163422220567,1
52,35871,170,Dog,Gaming,95.8432680852564,1
28,34890,180,None,Reading,9.47832775683003,1
64,66604,170,None,Reading,-10.8169491524325,1
69,84649,164,Cat,Gaming,-25.122432246603765,1
36,65803,175,None,Reading,38.01069066970511,1
68,79775,179,Cat,Gaming,-13.938378339057275,0
63,77935,156,Dog,Gaming,91.79642655558621,1
36,48003,163,None,Reading,-48.226531792289784,0
18,118926,188,None,Gaming,-60.279975770978865,1
38,36790,197,None,Reading,58.614412680683,0
67,122348,160,Cat,Gaming,170.14467709266964,1
40,41833,196,Cat,Reading,8.787973643653118,0
53,135539,160,Dog,Gaming,-72.17916136533049,1
35,83605,187,Dog,Gaming,-13.259760053868044,0
57,119111,161,None,Reading,64.99281174927701,0
25,133620,176,Cat,Reading,-8.418702860310677,0
18,44806,153,Dog,Reading,-57.512051814663366,1
28,73297,171,Dog,Reading,24.64797745948398,1
54,22525,177,None,Traveling,-5.406752614401667,0
35,52672,186,None,Reading,78.20237643913505,1
26,124331,152,Dog,Traveling,-58.49641371357405,0
51,30455,158,None,Traveling,-42.33259485035561,0
56,93633,174,Dog,Traveling,175.89425151148163,0
67,25965,196,None,Gaming,214.12711588047705,0
51,78934,172,None,Reading,6.890965091748733,1
50,20876,191,Cat,Traveling,37.40947761105191,0
28,93171,162,None,Reading,101.2019585673619,0
30,123468,151,None,Gaming,-100.63650246098344,0
18,81580,150,None,Reading,-36.94866578497248,1
58,140863,168,None,Gaming,-71.14637440775772,0
35,115955,167,Dog,Traveling,-41.49255826172778,1
68,141877,196,None,Reading,6.80487176849967,1
32,123503,159,Cat,Reading,-105.38994015856755,1
46,37570,168,Cat,Reading,78.47500641027409,0
58,146291,190,Dog,Reading,96.4001379119119,0
23,20608,150,Dog,Gaming,38.95240297413019,1
42,128487,184,None,Reading,6.238737583990195,1
40,25890,168,Dog,Traveling,110.31952487023614,0
52,100899,176,None,Gaming,-183.79405682980257,1
47,105463,196,None,Reading,-26.309948467876538,1
37,76019,189,Dog,Gaming,99.09563738165394,1
59,107634,189,Cat,Reading,108.99172402592758,1
68,128091,192,Dog,Gaming,37.493186273225646,1
26,49301,151,Cat,Reading,219.00506289468203,0
36,40992,184,Cat,Reading,-96.87486697505844,0
34,46014,177,Dog,Gaming,-5.0258652641896875,0
30,35297,188,None,Gaming,-122.25437079458514,1
43,51656,160,Cat,Traveling,22.13461454811497,0
68,29314,151,Dog,Gaming,244.40861119049072,0
52,137007,176,Cat,Traveling,32.89663912736708,1
38,107685,165,Cat,Traveling,-14.467493877080148,0
26,103645,177,Dog,Reading,93.4514246240025,0
52,39193,188,Cat,Traveling,55.9700521625289,0
61,33963,189,None,Traveling,-83.99109711629599,1
52,93911,165,Cat,Reading,85.66694614964146,1
37,44885,164,Cat,Gaming,-55.21319051011949,0
24,108063,157,None,Reading,91.58385216226081,0
64,23027,191,None,Reading,174.95596343366734,0
21,60441,192,None,Gaming,-24.106043964830377,0
58,147926,174,None,Gaming,-127.97707873938975,1
68,100229,178,Cat,Reading,-4.3364648194275235,1
40,130295,170,Cat,Reading,-88.61110123520771,1
27,127073,167,Dog,Traveling,42.30485343139217,0
58,99336,183,Dog,Reading,72.103598713956,1
53,107997,152,None,Reading,-73.26236226429565,1
28,132080,166,Dog,Traveling,-81.11155676868269,0
49,67764,191,Cat,Reading,61.62395876101732,1
49,27141,183,Dog,Reading,115.76519778452314,0
49,111514,167,Cat,Traveling,-6.679686641537335,1
67,102204,199,Cat,Reading,60.71452259528952,0
54,69087,181,None,Reading,-8.291286319118644,1
52,136660,176,Cat,Traveling,-61.277657279650896,0
68,32516,163,Cat,Reading,-157.02100209843587,0
29,82271,162,Dog,Traveling,86.74533731806807,0
23,66868,171,Dog,Gaming,-22.888388732884316,1
33,60176,156,Cat,Gaming,63.532741190245076,0
36,96737,153,Cat,Gaming,-39.99220881424376,0
58,21862,180,Dog,Reading,-57.01785372250693,0
56,50979,182,Dog,Reading,12.192383200526352,1
57,136519,183,Dog,Gaming,-49.79689466409033,1
53,63386,154,Dog,Reading,-18.00702591173378,1
26,129519,153,None,Reading,10.505063273172196,1
57,57808,193,Dog,Traveling,79.24768764683459,1
40,143821,169,Dog,Gaming,-53.83673284987268,1
54,121536,150,Dog,Gaming,85.51963865613898,1
63,119409,160,Dog,Traveling,23.178527305657305,0
64,143022,165,None,Reading,-168.93676382553514,1
41,50930,191,None,Gaming,-37.7681366413473,1
46,94907,166,Dog,Traveling,26.96637492433027,1
37,41902,175,Dog,Reading,-69.57714565956964,0
61,40001,174,Dog,Reading,-57.004394009174796,0
26,139912,194,Dog,Traveling,-123.51825651440585,0
34,109523,192,Cat,Reading,-29.42817803832681,1
66,127658,169,Cat,Traveling,109.42356279134171,1
47,31480,171,Dog,Reading,100.97458760550356,0
38,141872,198,Dog,Traveling,-170.5907106116776,1
23,74931,169,Dog,Reading,-25.310093605769417,1
27,39910,193,Cat,Traveling,52.71618984709584,0
30,63532,195,Dog,Gaming,-117.59052647250812,0
30,81408,164,Cat,Gaming,124.79050884127054,0
54,142260,174,Cat,Reading,-0.15305374505585617,1
30,96599,189,Dog,Traveling,16.11268839610854,0
69,46457,165,Cat,Gaming,253.7399708874291,0
28,115559,188,None,Traveling,3.6377881001331325,0
29,77541,195,Dog,Reading,-70.21766999896283,0
61,67442,186,Dog,Traveling,152.47492434572172,1
30,125782,167,None,Reading,0.5634512992305276,1
35,130525,171,Cat,Traveling,-98.76944864255563,1
24,59245,182,None,Reading,-27.23019920841867,0
30,100611,153,None,Traveling,-26.093741246809856,0
56,107380,150,Cat,Gaming,63.5438341036031,0
53,83750,173,Cat,Traveling,121.1227888933105,1
25,38143,156,None,Reading,-19.97812289268413,1
27,70046,160,Cat,Traveling,-54.54539273167737,0
25,89573,165,Dog,Traveling,-74.12820695514384,1
55,30957,163,None,Traveling,41.987327146345045,1
66,105415,187,Cat,Gaming,50.158920346007164,0
26,113269,158,Cat,Gaming,-8.597323334980029,0
42,40803,192,Cat,Reading,20.692655461893715,0
50,60003,198,None,Gaming,135.130906152612,1
66,91460,156,Dog,Gaming,-101.1294173720442,1
29,98536,169,Dog,Gaming,38.184876060331426,0
35,38740,177,None,Reading,-49.72799158607619,0
39,121485,166,Dog,Reading,36.35992738197377,0
56,96546,161,Dog,Gaming,-6.0503015729093255,1
65,128242,184,Cat,Traveling,53.727259122198845,0
55,21164,187,Dog,Reading,13.406781985568097,0
25,80536,179,Dog,Traveling,-4.519246256227189,1
18,135874,167,Cat,Reading,28.225659015075323,1
26,133657,189,Cat,Reading,-77.28704926221887,0
21,40508,161,Cat,Traveling,-113.2891300251998,1
37,99789,181,Cat,Reading,47.91741879751185,1
58,85893,192,Dog,Gaming,-56.70330521614353,1
65,58657,191,Dog,Traveling,178.4083514771091,0
27,109682,176,Cat,Reading,-30.41195751245775,1
29,69686,192,Dog,Reading,124.36544956055151,0
67,91929,181,None,Reading,-41.44447712407482,1
45,145035,158,Dog,Reading,-37.0596533519269,1
44,89510,168,Cat,Gaming,23.50653093630888,0
39,93551,175,Cat,Traveling,132.12557160895804,1
51,98073,170,None,Reading,65.24960122165461,1
58,84786,186,None,Gaming,-40.55684249296303,1
45,25097,159,None,Gaming,32.58496516694228,1
60,141854,192,None,Reading,-7.9447179507935575,0
29,21700,192,Dog,Reading,145.38475852347653,0
30,45936,167,None,Traveling,-8.594531901912267,0
49,23083,164,Cat,Gaming,-132.1110049718541,0
68,124521,165,Cat,Gaming,-50.82527632324545,1
47,20055,159,None,Reading,-126.62946272334266,0
47,143885,179,Dog,Gaming,202.5464041507379,0
60,100253,195,Cat,Gaming,40.728485179501675,1
39,26325,188,Dog,Traveling,-66.01888555689138,0
52,21324,169,None,Gaming,-31.951445772972527,0
54,67267,190,Dog,Gaming,70.4269562657442,0
52,134664,186,Dog,Reading,-64.51149959530909,1
61,137192,171,Cat,Reading,73.7910629835704,1
62,46796,168,None,Traveling,-51.228329839434004,1
57,46008,152,None,Gaming,64.65737696693125,0
69,131564,153,Dog,Reading,-40.60086092351946,0
36,137805,199,Cat,Traveling,-136.8603704685896,1
30,34896,178,Cat,Reading,10.791786402051548,0
34,60265,178,Dog,Reading,45.18400030343469,1
20,138866,182,None,Reading,100.7758307343783,0
68,25210,177,Cat,Reading,107.06999908397204,0
37,41970,172,Dog,Gaming,61.184031557675524,0
18,103906,162,Cat,Reading,-73.61968294299007,1
63,140473,155,None,Traveling,-13.252501281535045,1
43,47539,174,Dog,Reading,-150.64549858082515,1
44,68223,187,Cat,Traveling,-249.21398484947815,1
58,134588,181,Cat,Reading,-86.24644528239344,1
19,23059,168,Dog,Traveling,5.8736719190383795,0
40,74051,180,None,Reading,66.92597750283524,0
35,100704,187,Cat,Reading,-24.374369892313172,0
57,130099,184,Dog,Gaming,105.29599022026039,1
36,71932,161,None,Gaming,-81.09214599143694,1
39,91753,187,Cat,Reading,-101.12881235569775,1
64,126464,175,None,Reading,-98.72777302785195,1
22,125529,172,None,Traveling,-192.28884453190454,0
40,76810,184,Dog,Traveling,206.6205903584643,1
61,100651,186,Dog,Gaming,16.692266610009877,1
48,59678,168,Dog,Gaming,72.22308511719031,1
32,52853,197,Dog,Traveling,75.73668469360554,1
45,26862,189,Cat,Traveling,87.7126388713953,0
42,107903,187,Cat,Reading,16.487207941424522,1
47,53133,156,Cat,Gaming,-190.46934371808356,0
65,77790,153,Cat,Reading,64.24013727801481,1
22,86253,190,None,Traveling,63.30164945298087,1
29,32382,186,None,Gaming,-135.9768538144436,0
60,80185,162,Cat,Traveling,22.780613245596893,1
64,78273,180,Cat,Gaming,33.75357706826797,0
43,114878,192,Dog,Reading,-142.53507674927823,1
57,84585,176,None,Traveling,28.568818001450776,1
60,114279,172,Dog,Reading,-30.61093551351444,0
43,39918,184,Dog,Traveling,51.605894253004614,1
53,65335,179,Cat,Traveling,-86.55010589645505,1
25,51212,157,Cat,Gaming,76.8440987147162,1
41,46610,182,None,Reading,-218.70562632010913,1
34,66442,188,None,Gaming,93.81795765747405,1
59,113684,163,None,Gaming,163.83148039420394,0
57,131872,194,Cat,Gaming,-69.03933060312828,1
53,122298,155,None,Gaming,128.49954657046663,1
67,95044,188,None,Gaming,45.66123792072309,0
52,22370,164,Dog,Reading,-90.23174916936382,0
40,76722,197,Dog,Traveling,-14.001217468749699,1
42,57468,187,Cat,Gaming,181.26024490511568,0
29,139535,189,None,Traveling,-9.726505522882933,0
20,139225,186,None,Gaming,-81.46418114846342,0
56,122985,168,None,Reading,37.01531330584344,1
27,38498,173,Dog,Traveling,24.742726305588032,0
50,33332,188,Cat,Traveling,229.5080643234866,0
47,126960,162,None,Traveling,104.09984669965182,1
45,60009,168,Cat,Gaming,-151.50619535293504,1
52,104841,198,Cat,Traveling,-25.365625447172746,1
35,138370,190,Cat,Reading,1.0154289442149342,1
26,138582,183,Cat,Gaming,123.91060962714373,0
30,140547,156,Dog,Traveling,210.2833905314422,0
36,24194,173,Dog,Reading,185.798456717158,0
31,35480,164,Dog,Gaming,-245.23036207846576,1
46,114939,150,None,Traveling,89.42931628162428,1
49,35009,188,Cat,Traveling,-156.07104769544472,0
64,74667,192,Dog,Gaming,81.63220940073481,0
42,126736,199,Cat,Traveling,145.76402662581677,1
41,85883,172,Cat,Traveling,19.612855818793093,0
58,72598,170,None,Gaming,170.75634014570588,1
58,48416,167,None,Gaming,-51.451071809377225,1
52,96763,194,None,Reading,74.37351386794236,1
42,32569,162,Cat,Traveling,126.32009519907832,0
61,56210,189,None,Gaming,49.59166841992776,1
34,56590,166,Cat,Traveling,188.10470790748187,1
21,133449,185,Cat,Gaming,-113.78759216668841,0
29,22512,152,Cat,Gaming,59.375570015300774,0
59,78205,170,Cat,Traveling,79.43045008811485,0
50,140433,168,None,Reading,178.87096819522804,1
67,43930,155,None,Gaming,46.22446479782295,1
37,83566,178,None,Reading,30.735319046631922,1
49,50607,174,Cat,Gaming,22.445685533862935,0
25,123874,176,Dog,Gaming,-79.74696774151988,1
43,102220,156,None,Reading,-13.613985978765367,1
39,102101,198,Cat,Reading,76.8736818424972,0
60,100939,166,Dog,Traveling,52.160722051845894,1
53,36763,170,Dog,Traveling,16.699136076301457,0
69,59444,177,None,Gaming,-198.14519732920866,0
39,27429,193,None,Gaming,-89.69633074811914,1
18,25990,154,Dog,Gaming,-125.89570485195418,1
38,116904,170,Cat,Gaming,70.26818767495806,0
69,116858,168,Cat,Gaming,-59.26091930324395,1
59,116995,179,None,Gaming,89.5274742893995,1
64,62106,150,None,Traveling,-23.77191726168009,1
42,116381,150,None,Traveling,18.14967952359952,0
19,123631,190,Dog,Traveling,95.36581057517198,1
51,85328,156,Cat,Traveling,53.857908267321974,1
57,43490,175,Dog,Reading,115.45932052677364,1
55,67431,196,Cat,Traveling,-72.4567828167201,0
45,116844,192,Cat,Gaming,-22.126562711087555,1
41,85431,182,None,Gaming,-134.53823454865815,1
64,55172,171,None,Traveling,-57.1050077958674,1
50,131777,178,None,Gaming,-62.391760822484535,1
20,59495,150,Cat,Traveling,13.431467117442406,0
47,37102,180,Cat,Reading,14.323765777009983,1
24,93543,152,Cat,Gaming,-36.142063430894986,1
56,134627,150,None,Traveling,132.68250740442477,1
62,26663,161,Cat,Reading,60.01604123859317,1
19,109879,184,None,Gaming,53.91621584281822,0
66,41005,198,Cat,Gaming,-247.1866043771708,0
52,68537,180,Cat,Traveling,-76.68211350604102,1
49,94351,175,Dog,Traveling,-173.54752927064425,1
40,133792,179,Dog,Gaming,-61.54430475136282,0
41,81643,150,Dog,Reading,21.38766117101011,1
41,77920,162,None,Traveling,73.50797464964016,0
61,113730,190,None,Traveling,112.58376232155732,0
35,104205,189,Dog,Traveling,198.4743547242138,1
23,29788,198,Cat,Gaming,-76.17875814536069,0
54,20226,160,Dog,Traveling,14.980258314283912,0
51,113766,166,Dog,Gaming,-82.27856444017938,0
59,82582,173,Cat,Gaming,-48.81471612037795,0
66,22482,185,Cat,Reading,87.40142897524066,0
53,40540,167,None,Traveling,23.136887706390958,1
26,91684,170,Cat,Reading,11.80376341392228,0
45,141544,185,Dog,Reading,157.83632781922455,1
26,142960,168,Cat,Reading,8.813350578774738,0
29,128479,153,Dog,Gaming,103.15404716044365,0
68,104208,153,None,Reading,-204.03367740295616,1
26,128197,163,Dog,Gaming,-86.86279482873606,0
61,104244,168,None,Traveling,-16.930897121545584,1
55,130481,166,None,Gaming,127.86384724808568,0
41,39847,191,Cat,Traveling,-224.7938191110156,1
65,61613,185,Dog,Traveling,152.1227745525501,1
52,20833,195,Cat,Reading,45.70343913332921,0
36,52919,160,Cat,Gaming,24.617858012188528,1
48,126304,187,None,Reading,16.7836340108224,1
58,120819,167,Cat,Traveling,-33.25812737452674,1
36,149844,157,Dog,Traveling,-117.17924769174542,1
21,46097,196,None,Gaming,-8.712873744763412,0
64,88208,188,Cat,Gaming,-40.19063009919111,1
26,142840,166,None,Gaming,25.212640542896143,0
36,84632,175,Cat,Gaming,-36.08728917047257,1
50,80121,168,Dog,Gaming,19.818206472020634,1
35,32773,152,Cat,Gaming,72.10929343588202,1
43,97440,185,Dog,Gaming,35.448646352103395,0
69,67906,192,None,Gaming,82.94916884464052,1
56,78862,152,Cat,Traveling,-55.22347068286072,1
50,75920,157,Dog,Reading,-67.53919591947599,1
31,63743,159,Dog,Traveling,-5.078597894170753,0
69,20503,165,Cat,Gaming,-59.19856978747884,1
51,67960,189,Cat,Traveling,-84.99626869791118,1
40,144339,189,Cat,Traveling,-97.2886451671875,1
49,28127,158,Dog,Gaming,-50.54785125095964,1
24,146544,195,None,Traveling,108.70337687826866,1
56,65061,154,Dog,Reading,-121.01918595328122,1
29,31716,188,Cat,Traveling,-166.41593446507892,0
23,75296,154,None,Reading,-50.861483598846114,1
22,137093,150,None,Reading,0.6986172829898438,1
20,101170,185,Dog,Traveling,15.000358184452073,0
25,48425,156,Cat,Reading,90.00792062126585,1
56,51191,182,None,Gaming,136.84409035668335,0
19,40327,191,Cat,Traveling,-101.69674803936961,1
54,88477,168,None,Traveling,-66.441675123786,1
35,145468,159,None,Gaming,92.9202478885065,1
68,132266,158,Cat,Traveling,-157.705424667019,1
24,74998,166,Dog,Traveling,146.4863505713928,0
47,145459,175,Dog,Traveling,166.24136364810354,0
59,33339,162,None,Gaming,179.8336094525301,0
49,65141,183,Dog,Traveling,-48.06698193651814,1
19,69303,173,Cat,Gaming,-48.81959301064035,1
18,42874,181,Cat,Reading,-152.411276791924,0
32,30011,161,None,Traveling,102.54353089328099,0
39,130880,160,None,Reading,33.27701197404052,1
56,57672,170,Cat,Gaming,-141.79829162961198,1
69,143716,171,None,Gaming,-122.77000384280589,0
65,49459,176,None,Gaming,-23.21946238270304,0
51,130543,191,Cat,Traveling,102.53554915010763,0
44,21295,187,None,Traveling,-70.8498211538575,0
67,113041,167,None,Gaming,-57.601127610195334,1
68,30863,154,Cat,Gaming,-3.6183866464414303,0
38,127543,156,Dog,Traveling,-46.13462573395322,1
37,146425,168,Cat,Traveling,-237.36067566143976,1
21,149053,178,Cat,Traveling,74.66763811405737,0
35,105100,185,Cat,Traveling,-169.8298455261203,0
51,85674,170,Dog,Gaming,-21.619050996867596,0
26,89112,179,Cat,Gaming,9.66477867213348,0
58,22402,194,None,Traveling,-23.752476171903552,0
54,92330,196,Cat,Traveling,92.71950600858358,1
57,84832,184,None,Gaming,-36.441252607741056,1
